2012-08-10,15.64
2012-08-11,10.33
2012-08-12,0.34
2012-08-13,0.0
2012-08-14,0.74
2012-08-15,3.4
2012-08-16,0.0
2012-08-17,0.3
2012-08-18,0.0
2012-08-19,0.0
2012-08-20,0.0
2012-08-21,0.3
2012-08-22,0.0
2012-08-23,0.34
2012-08-24,0.0
2012-08-25,0.0
2012-08-26,0.0
2012-08-27,8.5
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-01,0.0
2012-09-02,0.0
2012-09-03,0.0
2012-09-04,14.0
2012-09-05,0.0
2012-09-06,0.74
2012-09-07,0.0
2012-09-08,11.76
2012-09-09,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,1.15
2012-09-15,0.0
2012-09-16,0.0
2012-09-17,0.0
2012-09-18,23.18
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-22,9.0
2012-09-23,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,12.37
2012-09-27,0.0
2012-09-28,0.54
2012-09-29,3.19
2012-09-30,28.69
2012-10-01,0.34
2012-10-02,0.0
2012-10-03,0.54
2012-10-04,0.95
2012-10-05,19.51
2012-10-06,9.52
2012-10-07,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,9.92
2012-10-11,0.0
2012-10-12,0.21
2012-10-13,6.25
2012-10-14,11.96
2012-10-15,1.15
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,1.76
2012-10-19,34.3
2012-10-20,7.37
2012-10-21,1.56
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-27,0.0
2012-10-28,0.0
2012-10-29,9.0
2012-10-30,11.76
2012-10-31,1.46
2012-11-01,0.34
2012-11-02,3.19
2012-11-03,3.4
2012-11-04,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,0.0
2012-11-10,0.3
2012-11-11,0.0
2012-11-12,6.25
2012-11-13,0.34
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,0.0
2012-11-17,0.0
2012-11-18,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-22,0.0
2012-11-23,2.58
2012-11-24,1.23
2012-11-25,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,5.17
2012-11-29,1.23
2012-11-30,0.0
2012-12-01,0.0
2012-12-02,11.76
2012-12-03,0.3
2012-12-04,15.64
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-08,4.82
2012-12-09,3.99
2012-12-10,5.23
2012-12-11,0.0
2012-12-12,0.21
2012-12-13,0.0
2012-12-14,0.0
2012-12-15,0.0
2012-12-16,12.3
2012-12-17,8.61
2012-12-18,10.46
2012-12-19,0.0
2012-12-20,9.0
2012-12-21,0.62
2012-12-22,11.69
2012-12-23,2.95
2012-12-24,0.0
2012-12-25,0.0
2012-12-26,6.15
2012-12-27,45.26
2012-12-28,0.0
2012-12-29,7.38
2012-12-30,0.0
2012-12-31,2.46
2013-01-01,0.62
2013-01-02,0.0
2013-01-03,3.69
2013-01-04,4.3
2013-01-05,0.62
2013-01-06,5.54
2013-01-07,0.0
2013-01-08,0.0
2013-01-09,9.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-12,0.0
2013-01-13,9.0
2013-01-14,0.37
2013-01-15,0.0
2013-01-16,0.21
2013-01-17,0.25
2013-01-18,7.38
2013-01-19,6.77
2013-01-20,0.62
2013-01-21,0.0
2013-01-22,0.62
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-26,0.0
2013-01-27,0.0
2013-01-28,1.23
2013-01-29,0.3
2013-01-30,NULL
2013-01-31,1.87
2013-02-01,0.0
2013-02-02,1.85
2013-02-03,0.21
2013-02-04,0.21
2013-02-05,1.85
2013-02-06,0.0
2013-02-07,2.46
2013-02-08,7.38
2013-02-09,0.0
2013-02-10,0.0
2013-02-11,4.3
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,2.46
2013-02-15,0.0
2013-02-16,0.0
2013-02-17,0.0
2013-02-18,0.0
2013-02-19,11.07
2013-02-20,12.3
2013-02-21,5.54
2013-02-22,0.0
2013-02-23,7.63
2013-02-24,0.62
2013-02-25,1.23
2013-02-26,0.0
2013-02-27,20.91
2013-02-28,3.69
2013-03-01,3.08
2013-03-02,6.15
2013-03-03,4.92
2013-03-04,2.46
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-09,0.0
2013-03-10,0.0
2013-03-11,NULL
2013-03-12,3.6
2013-03-13,1.23
2013-03-14,1.23
